event_id,timestamp,user_id,instrument,direction,lot_size,trade_volume_usd,margin_used_pct,pnl,trade_duration_sec,ip_address,is_anomaly,anomaly_type
TE_019189,2025-01-01 20:02:27,user_0498,NZD/USD,sell,0.63,63000.0,38.8,6.25,266.6,81.2.174.212,1,deposit_withdraw_abuse|device_switching
TE_006732,2025-01-01 20:03:15,user_0030,EUR/USD,sell,0.31,31000.0,47.2,13.59,121.7,72.34.63.30,0,
TE_009095,2025-01-01 20:06:06,user_0296,EUR/GBP,sell,0.22,22000.0,40.6,-11.87,32.3,103.21.176.114,0,
TE_001873,2025-01-01 20:06:56,user_0062,USD/CHF,sell,0.03,3000.0,49.4,-0.63,15.9,210.171.17.155,0,
TE_010805,2025-01-01 20:09:15,user_0422,USD/CAD,sell,0.71,71000.0,16.6,59.49,324.2,81.2.109.104,0,
TE_013122,2025-01-01 20:09:43,user_0354,USD/CHF,buy,0.04,4000.0,36.5,1.01,9.2,81.2.149.200,0,
TE_008572,2025-01-01 20:10:15,user_0132,GBP/USD,buy,0.59,59000.0,29.0,11.98,32.3,81.2.235.37,0,
TE_022929,2025-01-01 20:10:53,user_0476,NZD/USD,sell,0.05,5000.0,19.2,-28.63,912.7,103.4.44.33,1,consistent_profit
TE_025398,2025-01-01 20:12:39,user_0161,EUR/GBP,sell,0.05,5000.0,26.0,0.05,28.0,210.171.217.123,0,
TE_015522,2025-01-01 20:14:33,user_0218,EUR/USD,buy,0.6,60000.0,62.3,10.43,24.3,85.214.116.52,0,
TE_010599,2025-01-01 20:17:53,user_0242,GBP/USD,buy,0.14,14000.0,35.9,0.48,49.5,103.4.153.81,0,
TE_011592,2025-01-01 20:19:44,user_0041,EUR/GBP,buy,0.25,25000.0,30.6,18.27,611.8,103.4.104.104,0,
TE_024513,2025-01-01 20:22:56,user_0287,USD/CAD,buy,0.15,15000.0,12.3,-5.14,19.6,81.2.135.196,0,
TE_005686,2025-01-01 20:39:57,user_0396,EUR/GBP,buy,0.07,7000.0,49.3,-0.13,105.4,81.2.131.106,0,
TE_010596,2025-01-01 20:41:40,user_0242,USD/JPY,buy,0.05,5000.0,37.5,0.13,903.6,103.4.153.81,0,
TE_004454,2025-01-01 20:45:05,user_0268,USD/CHF,buy,0.25,25000.0,29.8,4.63,9.0,81.2.172.54,0,
TE_024139,2025-01-01 20:45:56,user_0107,AUD/USD,sell,0.08,8000.0,48.9,5.2,234.7,85.214.208.114,0,
TE_012473,2025-01-01 20:49:23,user_0348,NZD/USD,buy,0.62,62000.0,5.8,-10.9,647.3,103.4.78.135,0,
TE_003771,2025-01-01 20:49:52,user_0471,NZD/USD,sell,0.08,8000.0,62.1,0.14,257.2,210.171.103.228,1,single_instrument|volume_spike
TE_024138,2025-01-01 20:50:24,user_0107,AUD/USD,sell,0.1,10000.0,63.2,-2.92,1090.9,85.214.220.205,0,
TE_025399,2025-01-01 20:51:59,user_0161,USD/CAD,buy,0.06,6000.0,13.7,-2.84,384.0,210.171.217.123,0,
TE_020938,2025-01-01 20:55:40,user_0199,EUR/USD,buy,0.58,58000.0,27.2,-38.09,147.7,210.171.110.76,0,
TE_009379,2025-01-01 20:59:28,user_0351,AUD/USD,buy,0.37,37000.0,20.6,22.9,356.7,94.56.77.82,0,
TE_018544,2025-01-01 21:04:14,user_0231,USD/CAD,sell,0.24,24000.0,12.3,-15.1,27.2,94.56.114.37,0,
TE_019190,2025-01-01 21:04:31,user_0498,EUR/GBP,buy,0.71,71000.0,36.0,15.29,408.6,81.2.174.212,1,deposit_withdraw_abuse|device_switching
TE_026540,2025-01-01 21:10:30,user_0419,AUD/USD,buy,0.17,17000.0,11.3,7.38,243.1,81.2.183.250,0,
TE_008402,2025-01-01 21:10:36,user_0345,USD/JPY,buy,0.51,51000.0,5.3,10.75,34.3,103.4.128.138,0,
TE_021623,2025-01-01 21:18:29,user_0201,USD/JPY,buy,0.3,30000.0,27.9,1.39,3774.9,72.34.131.234,0,
TE_024514,2025-01-01 21:24:39,user_0287,USD/CAD,sell,0.1,10000.0,6.5,-1.88,194.2,81.2.135.196,0,
TE_004096,2025-01-01 21:29:22,user_0407,EUR/GBP,buy,0.32,32000.0,22.8,-2.03,34.3,103.21.147.149,0,
TE_016162,2025-01-01 21:31:44,user_0297,GBP/USD,buy,0.49,49000.0,27.8,40.32,348.6,85.214.37.153,0,
TE_013171,2025-01-01 21:31:48,user_0209,GBP/USD,sell,0.27,27000.0,21.4,4.99,23.1,85.214.218.198,0,
TE_026541,2025-01-01 21:33:44,user_0419,NZD/USD,sell,0.11,11000.0,7.2,-5.96,1347.3,81.2.183.250,0,
TE_016958,2025-01-01 21:37:57,user_0070,AUD/USD,buy,0.56,56000.0,51.7,39.64,365.0,85.214.17.22,0,
TE_015853,2025-01-01 21:38:55,user_0405,EUR/USD,buy,0.04,4000.0,15.0,2.67,24.9,94.56.31.252,0,
TE_017072,2025-01-01 21:39:04,user_0369,EUR/GBP,buy,0.76,76000.0,9.5,33.26,479.8,85.214.249.77,0,
TE_004038,2025-01-01 21:43:21,user_0066,AUD/USD,sell,0.41,41000.0,54.3,18.33,59.9,94.56.77.235,0,
TE_016164,2025-01-01 21:50:57,user_0297,USD/JPY,buy,0.65,65000.0,20.1,-1.49,30.5,85.214.37.153,0,
TE_010776,2025-01-01 21:52:26,user_0108,NZD/USD,sell,0.02,2000.0,14.8,1.12,170.6,72.34.22.188,0,
TE_023658,2025-01-01 21:53:36,user_0480,USD/CAD,sell,0.42,42000.0,11.6,3.11,0.5,85.214.139.6,1,latency_arbitrage
TE_003942,2025-01-01 21:54:16,user_0456,USD/JPY,sell,0.76,76000.0,41.3,-42.58,817.6,64.18.223.8,1,device_mismatch
TE_017686,2025-01-02 08:02:55,user_0431,EUR/GBP,sell,0.04,4000.0,23.2,16.87,2.0,103.4.96.205,1,latency_arbitrage|single_instrument
TE_013608,2025-01-02 08:10:33,user_0227,USD/CHF,sell,0.28,28000.0,11.1,-2.88,78.6,85.214.105.44,0,
TE_015690,2025-01-02 08:18:00,user_0054,USD/JPY,sell,0.26,26000.0,63.6,4.31,130.2,94.56.188.70,0,
TE_015365,2025-01-02 08:19:05,user_0116,AUD/USD,sell,0.42,42000.0,59.1,6.58,262.3,210.171.191.107,0,
TE_000502,2025-01-02 08:21:26,user_0454,USD/CHF,sell,0.48,48000.0,28.8,25.82,78.4,81.2.47.242,1,bot_behavior
TE_001177,2025-01-02 08:23:28,user_0265,EUR/USD,buy,0.14,14000.0,51.8,-7.64,25.0,85.214.108.79,0,
TE_021332,2025-01-02 08:25:12,user_0325,AUD/USD,sell,0.26,26000.0,63.5,-15.42,383.6,81.2.135.8,0,
TE_025985,2025-01-02 08:26:14,user_0150,AUD/USD,buy,0.4,40000.0,59.2,-43.86,16.0,103.21.194.205,0,
TE_019064,2025-01-02 08:28:03,user_0068,GBP/USD,sell,0.17,17000.0,23.1,8.39,40.1,103.21.75.6,0,
TE_011374,2025-01-02 08:29:22,user_0060,EUR/GBP,buy,0.51,51000.0,28.6,6.7,447.1,210.171.79.160,0,
TE_019904,2025-01-02 08:30:32,user_0465,AUD/USD,sell,0.07,7000.0,18.0,4.59,2.1,64.18.161.127,1,deposit_withdraw_abuse|latency_arbitrage
TE_006074,2025-01-02 08:32:46,user_0142,AUD/USD,buy,0.23,23000.0,49.0,4.21,353.8,103.4.187.45,0,
TE_011324,2025-01-02 08:36:41,user_0453,EUR/GBP,buy,0.18,18000.0,39.9,-0.79,120.9,103.21.137.210,1,collusion_ring|structuring
TE_015524,2025-01-02 08:38:12,user_0218,AUD/USD,sell,0.87,87000.0,54.7,-10.96,984.9,85.214.116.52,0,
TE_019117,2025-01-02 08:41:23,user_0141,USD/CHF,buy,0.25,25000.0,46.1,3.11,214.1,103.21.126.47,0,
TE_020939,2025-01-02 08:44:10,user_0199,NZD/USD,buy,0.23,23000.0,21.6,-6.27,1319.7,210.171.110.76,0,
TE_019895,2025-01-02 08:46:04,user_0465,AUD/USD,buy,0.08,8000.0,5.9,39.19,1.1,64.18.161.127,1,deposit_withdraw_abuse|latency_arbitrage
TE_002889,2025-01-02 08:46:11,user_0003,NZD/USD,buy,0.52,52000.0,18.6,26.91,82.6,64.18.134.248,0,
TE_019897,2025-01-02 08:46:36,user_0465,EUR/GBP,sell,0.2,20000.0,9.6,14.48,1.4,64.18.161.127,1,deposit_withdraw_abuse|latency_arbitrage
TE_025809,2025-01-02 08:48:37,user_0082,GBP/USD,sell,0.27,27000.0,37.9,5.28,145.2,103.4.61.10,0,
TE_020611,2025-01-02 08:51:03,user_0053,USD/JPY,buy,0.25,25000.0,42.3,-23.08,22.6,81.2.67.183,0,
TE_001640,2025-01-02 08:53:41,user_0488,USD/CAD,buy,0.14,14000.0,13.0,-4.49,15.9,103.21.93.2,1,structuring
TE_019063,2025-01-02 08:54:49,user_0068,NZD/USD,buy,0.53,53000.0,28.3,-13.43,675.2,103.21.75.6,0,
TE_025953,2025-01-02 08:58:17,user_0213,GBP/USD,buy,0.18,18000.0,31.7,4.35,22.3,94.56.249.204,0,
TE_007707,2025-01-02 09:01:07,user_0202,NZD/USD,sell,0.03,3000.0,26.4,3.01,543.1,210.171.139.29,0,
TE_013085,2025-01-02 09:01:32,user_0039,USD/CHF,sell,0.3,30000.0,26.6,-20.52,14.8,103.4.111.169,0,
TE_009514,2025-01-02 09:04:59,user_0179,USD/CAD,buy,0.47,47000.0,34.4,6.52,1138.1,210.171.234.204,0,
TE_014997,2025-01-02 09:10:20,user_0112,GBP/USD,buy,0.71,71000.0,47.7,-99.79,915.5,103.21.80.243,0,
TE_024604,2025-01-02 09:12:36,user_0469,USD/JPY,sell,0.02,2000.0,47.9,33.83,0.9,85.214.227.190,1,latency_arbitrage|structuring
TE_021925,2025-01-02 09:17:16,user_0342,GBP/USD,buy,0.15,15000.0,43.9,-1.08,607.4,103.21.77.116,0,
TE_005741,2025-01-02 09:17:56,user_0352,EUR/GBP,sell,0.05,5000.0,56.0,1.94,189.2,64.18.89.223,0,
TE_024200,2025-01-02 09:18:08,user_0008,USD/JPY,sell,0.45,45000.0,36.5,-29.68,244.9,103.21.139.214,0,
TE_020940,2025-01-02 09:18:27,user_0199,NZD/USD,buy,0.5,50000.0,31.1,-2.33,56.3,210.171.110.76,0,
TE_003772,2025-01-02 09:20:09,user_0471,NZD/USD,sell,0.07,7000.0,28.2,4.02,121.3,210.171.103.228,1,single_instrument|volume_spike
TE_003197,2025-01-02 09:22:07,user_0438,USD/CAD,buy,0.31,31000.0,59.3,2.9,560.0,85.214.33.12,1,unusual_time_login
TE_017682,2025-01-02 09:26:43,user_0431,EUR/GBP,buy,0.04,4000.0,33.3,26.75,1.8,103.4.96.205,1,latency_arbitrage|single_instrument
TE_002134,2025-01-02 09:37:09,user_0097,USD/JPY,buy,0.09,9000.0,34.3,-5.19,188.8,72.34.14.90,0,
TE_008100,2025-01-02 09:38:15,user_0095,EUR/GBP,buy,0.11,11000.0,60.3,-9.64,795.9,210.171.97.67,0,
TE_026570,2025-01-02 09:38:18,user_0316,EUR/USD,sell,0.25,25000.0,59.0,-3.19,195.6,81.2.113.209,0,
TE_000854,2025-01-02 09:38:20,user_0131,USD/JPY,sell,0.63,63000.0,21.3,34.0,210.8,81.2.49.210,0,
TE_011376,2025-01-02 09:41:02,user_0060,GBP/USD,sell,0.34,34000.0,41.3,14.48,1020.3,210.171.79.160,0,
TE_002334,2025-01-02 09:41:41,user_0446,USD/JPY,sell,0.14,14000.0,19.9,-2.15,206.7,72.34.8.197,1,single_instrument
TE_013175,2025-01-02 09:42:02,user_0209,EUR/USD,sell,0.19,19000.0,30.5,-17.05,64.9,85.214.218.198,0,
TE_010017,2025-01-02 09:51:17,user_0481,USD/CHF,sell,0.46,46000.0,21.3,-11.49,112.4,103.4.155.93,1,bot_behavior|deposit_withdraw_abuse
TE_000853,2025-01-02 09:53:38,user_0131,AUD/USD,sell,0.29,29000.0,49.8,29.28,84.9,81.2.49.210,0,
TE_017207,2025-01-02 09:58:46,user_0064,EUR/GBP,buy,0.42,42000.0,41.2,-2.14,151.9,64.18.168.37,0,
TE_018662,2025-01-02 09:59:18,user_0221,EUR/GBP,buy,0.46,46000.0,42.4,2.98,27.2,72.34.114.40,0,
TE_020614,2025-01-02 10:01:37,user_0053,USD/JPY,buy,0.33,33000.0,14.0,-8.78,86.8,81.2.67.183,0,
TE_017684,2025-01-02 10:02:54,user_0431,EUR/GBP,buy,0.08,8000.0,52.9,18.63,1.4,103.4.96.205,1,latency_arbitrage|single_instrument
TE_015037,2025-01-02 10:03:32,user_0415,EUR/GBP,sell,0.35,35000.0,39.8,11.27,225.3,94.56.214.65,0,
TE_007353,2025-01-02 10:08:39,user_0222,USD/CHF,buy,0.5,50000.0,55.0,-8.17,17.4,94.56.14.50,0,
TE_018115,2025-01-02 10:10:53,user_0088,EUR/USD,sell,0.58,58000.0,27.2,-8.25,89.7,64.18.136.12,0,
TE_019017,2025-01-02 10:38:51,user_0372,GBP/USD,buy,0.42,42000.0,65.0,6.76,67.1,85.214.42.1,0,
TE_024605,2025-01-02 10:45:18,user_0469,USD/JPY,buy,0.09,9000.0,18.9,14.97,2.7,85.214.227.190,1,latency_arbitrage|structuring
TE_024617,2025-01-02 10:47:56,user_0469,GBP/USD,buy,0.08,8000.0,34.2,2.1,3.1,85.214.227.190,1,latency_arbitrage|structuring
TE_017687,2025-01-02 10:49:44,user_0431,EUR/GBP,sell,0.07,7000.0,7.5,42.07,4.9,103.4.96.205,1,latency_arbitrage|single_instrument
TE_026045,2025-01-02 10:49:48,user_0168,USD/CHF,sell,0.29,29000.0,42.7,-11.39,903.3,103.4.242.157,0,
TE_009949,2025-01-02 10:49:59,user_0500,NZD/USD,buy,0.07,7000.0,15.3,-2.58,23.2,64.18.68.37,1,bot_behavior|unusual_time_login
TE_026806,2025-01-02 10:56:29,user_0479,EUR/GBP,sell,0.72,72000.0,14.5,32.59,71.4,81.2.159.17,1,collusion_ring|large_withdrawal_dormant|volume_spike
TE_026808,2025-01-02 10:56:30,user_0453,EUR/GBP,buy,0.72,72000.0,14.2,-106.04,106.0,103.21.137.210,1,collusion_ring|structuring
TE_026807,2025-01-02 10:56:31,user_0440,EUR/GBP,buy,0.72,72000.0,13.1,-87.24,258.8,64.18.35.75,1,brute_force_login|collusion_ring|device_switching
TE_004137,2025-01-02 10:59:19,user_0400,USD/CHF,buy,0.19,19000.0,45.7,10.95,303.2,210.171.215.180,0,
TE_013609,2025-01-02 11:06:01,user_0227,USD/CHF,sell,0.35,35000.0,10.7,15.3,29.2,85.214.105.44,0,
TE_009516,2025-01-02 11:11:18,user_0179,GBP/USD,buy,0.32,32000.0,56.8,-25.9,514.8,210.171.234.204,0,
TE_024619,2025-01-02 11:11:27,user_0469,USD/CAD,sell,0.05,5000.0,62.7,52.78,3.8,85.214.220.52,1,latency_arbitrage|structuring
TE_008406,2025-01-02 11:13:32,user_0345,USD/JPY,buy,0.82,82000.0,49.5,24.99,1291.4,103.4.128.138,0,
TE_007422,2025-01-02 11:15:42,user_0443,AUD/USD,buy,0.64,64000.0,48.2,37.89,115.5,94.56.157.103,1,volume_spike
TE_017023,2025-01-02 11:19:57,user_0461,NZD/USD,buy,0.35,35000.0,27.3,147.64,18.8,103.4.173.152,1,consistent_profit|multi_ip_login
TE_017679,2025-01-02 11:21:46,user_0431,EUR/GBP,sell,0.05,5000.0,23.0,36.96,1.4,103.4.96.205,1,latency_arbitrage|single_instrument
TE_002221,2025-01-02 11:26:07,user_0485,USD/CAD,buy,0.78,78000.0,55.1,15.6,37.7,94.56.123.160,1,structuring
TE_024607,2025-01-02 11:28:04,user_0469,NZD/USD,buy,0.08,8000.0,5.8,47.77,3.3,85.214.227.190,1,latency_arbitrage|structuring
TE_016118,2025-01-02 11:32:00,user_0137,EUR/USD,buy,0.71,71000.0,15.0,33.22,55.2,94.56.110.151,0,
TE_024616,2025-01-02 11:33:00,user_0469,NZD/USD,buy,0.04,4000.0,42.1,47.93,4.7,85.214.227.190,1,latency_arbitrage|structuring
TE_010089,2025-01-02 11:34:49,user_0197,NZD/USD,buy,0.18,18000.0,11.3,5.27,983.3,85.214.9.175,0,
TE_011831,2025-01-02 11:35:23,user_0214,USD/CHF,buy,0.2,20000.0,9.0,5.99,19.7,103.4.74.216,0,
TE_025986,2025-01-02 11:36:06,user_0150,EUR/GBP,buy,0.41,41000.0,11.2,0.81,104.6,103.21.160.164,0,
TE_007355,2025-01-02 11:36:43,user_0222,USD/JPY,buy,0.55,55000.0,43.1,-60.02,207.8,94.56.14.50,0,
TE_024606,2025-01-02 11:37:55,user_0469,USD/JPY,sell,0.09,9000.0,6.8,26.61,4.9,85.214.227.190,1,latency_arbitrage|structuring
TE_018661,2025-01-02 11:44:53,user_0221,USD/CAD,buy,0.56,56000.0,50.6,33.76,56.8,72.34.114.40,0,
TE_019906,2025-01-02 11:57:09,user_0465,AUD/USD,sell,0.09,9000.0,50.4,27.31,0.9,64.18.161.127,1,deposit_withdraw_abuse|latency_arbitrage
TE_020613,2025-01-02 12:04:22,user_0053,USD/JPY,buy,0.18,18000.0,32.1,0.86,174.4,81.2.67.183,0,
TE_020798,2025-01-02 12:10:04,user_0355,EUR/GBP,buy,0.36,36000.0,55.4,-8.65,40.2,210.171.219.121,0,
TE_010088,2025-01-02 12:16:53,user_0197,AUD/USD,sell,0.2,20000.0,53.8,-1.1,86.2,85.214.9.175,0,
TE_013387,2025-01-02 12:19:00,user_0315,USD/CAD,buy,0.87,87000.0,46.6,13.69,214.5,64.18.138.204,0,
TE_024163,2025-01-02 12:26:04,user_0387,GBP/USD,sell,0.07,7000.0,37.1,0.39,35.3,64.18.175.216,0,
TE_025703,2025-01-02 12:26:18,user_0024,GBP/USD,buy,0.34,34000.0,39.0,-0.8,2098.8,94.56.229.74,0,
TE_007710,2025-01-02 12:34:17,user_0202,AUD/USD,buy,0.03,3000.0,21.0,1.05,40.7,210.171.139.29,0,
TE_002135,2025-01-02 12:34:18,user_0097,USD/JPY,buy,0.05,5000.0,63.9,5.53,70.8,72.34.18.212,0,
TE_019287,2025-01-02 12:35:54,user_0318,USD/JPY,sell,0.43,43000.0,42.1,49.99,36.6,103.4.7.208,0,
TE_023227,2025-01-02 12:35:59,user_0001,USD/JPY,sell,0.62,62000.0,25.6,-33.11,29.8,72.34.167.112,0,
TE_024613,2025-01-02 12:37:54,user_0469,USD/CAD,sell,0.1,10000.0,31.0,33.68,1.1,85.214.227.190,1,latency_arbitrage|structuring
TE_010016,2025-01-02 12:38:04,user_0481,EUR/USD,buy,0.14,14000.0,16.7,-4.56,415.5,103.4.155.93,1,bot_behavior|deposit_withdraw_abuse
TE_011754,2025-01-02 12:38:19,user_0048,NZD/USD,sell,0.23,23000.0,19.2,7.42,40.9,64.18.174.161,0,
TE_005078,2025-01-02 12:40:01,user_0478,AUD/USD,buy,0.24,24000.0,45.1,8.15,11.0,103.4.139.179,1,single_instrument|volume_spike
TE_024603,2025-01-02 12:46:25,user_0469,USD/JPY,sell,0.03,3000.0,52.5,37.03,4.6,85.214.227.190,1,latency_arbitrage|structuring
TE_011755,2025-01-02 12:47:04,user_0048,NZD/USD,buy,0.14,14000.0,18.6,5.35,693.5,64.18.174.161,0,
TE_006075,2025-01-02 12:48:36,user_0142,NZD/USD,sell,0.23,23000.0,35.6,-0.99,280.7,103.4.58.64,0,
TE_024618,2025-01-02 12:49:09,user_0469,NZD/USD,buy,0.04,4000.0,12.2,9.31,0.8,85.214.227.190,1,latency_arbitrage|structuring
TE_007235,2025-01-02 12:51:28,user_0494,USD/JPY,buy,0.51,51000.0,45.1,-7.64,129.7,64.18.129.141,1,large_withdrawal_dormant
TE_019900,2025-01-02 12:54:09,user_0465,AUD/USD,sell,0.23,23000.0,19.1,51.12,1.0,64.18.161.127,1,deposit_withdraw_abuse|latency_arbitrage
TE_025987,2025-01-02 13:00:00,user_0150,AUD/USD,sell,0.72,72000.0,42.5,33.84,1.5,103.21.160.164,0,
TE_012476,2025-01-02 13:02:02,user_0348,GBP/USD,sell,0.59,59000.0,10.0,3.08,226.5,103.4.78.135,0,
TE_004637,2025-01-02 13:02:55,user_0266,USD/CHF,buy,0.34,34000.0,9.1,19.76,62.9,94.56.37.180,0,
TE_018591,2025-01-02 13:04:33,user_0319,USD/JPY,sell,0.18,18000.0,9.8,13.54,252.9,103.4.194.182,0,
TE_009515,2025-01-02 13:05:58,user_0179,USD/JPY,buy,0.45,45000.0,34.9,-12.47,318.6,210.171.234.204,0,
TE_002888,2025-01-02 13:09:44,user_0003,GBP/USD,buy,0.34,34000.0,57.6,-2.64,194.2,64.18.134.248,0,
TE_001387,2025-01-02 13:10:02,user_0492,USD/CHF,buy,0.28,28000.0,16.6,-11.32,31.0,210.171.239.36,1,brute_force_login|rapid_kyc_withdrawal
TE_014999,2025-01-02 13:12:52,user_0112,USD/CHF,buy,0.37,37000.0,34.6,-2.51,1016.0,103.21.80.243,0,
TE_021052,2025-01-02 13:19:54,user_0013,EUR/USD,buy,0.13,13000.0,12.8,5.84,15.9,210.171.194.50,0,
TE_017022,2025-01-02 13:20:06,user_0461,GBP/USD,buy,0.52,52000.0,59.5,-9.93,516.5,103.21.217.183,1,consistent_profit|multi_ip_login
TE_005626,2025-01-02 13:22:26,user_0269,EUR/GBP,buy,0.02,2000.0,40.5,-0.41,154.3,94.56.119.42,0,
TE_000659,2025-01-02 13:27:05,user_0361,EUR/USD,sell,0.51,51000.0,31.0,-40.59,56.8,94.56.238.110,0,
TE_022139,2025-01-02 13:27:21,user_0087,USD/JPY,sell,0.35,35000.0,12.7,26.91,237.1,103.4.252.238,0,
TE_006077,2025-01-02 13:29:40,user_0142,AUD/USD,buy,0.19,19000.0,33.5,-4.84,6.1,103.4.58.64,0,
TE_019016,2025-01-02 13:33:43,user_0372,AUD/USD,sell,0.64,64000.0,30.1,32.01,51.5,85.214.42.1,0,
TE_018114,2025-01-02 13:34:11,user_0088,EUR/GBP,buy,0.25,25000.0,14.0,-0.39,82.2,64.18.136.12,0,
TE_017020,2025-01-02 13:37:03,user_0461,USD/JPY,sell,0.27,27000.0,19.3,160.49,603.4,85.214.198.17,1,consistent_profit|multi_ip_login
TE_019288,2025-01-02 13:40:18,user_0318,USD/JPY,buy,0.46,46000.0,7.5,36.36,595.2,103.4.94.28,0,
TE_024201,2025-01-02 13:42:12,user_0008,EUR/GBP,buy,0.59,59000.0,5.5,15.92,32.6,103.21.155.32,0,
TE_017677,2025-01-02 13:46:07,user_0431,EUR/GBP,buy,0.03,3000.0,9.8,48.22,3.8,103.4.96.205,1,latency_arbitrage|single_instrument
TE_020973,2025-01-02 13:50:55,user_0409,NZD/USD,buy,0.65,65000.0,33.0,22.79,327.7,72.34.106.137,0,
TE_008404,2025-01-02 13:57:30,user_0345,GBP/USD,sell,0.55,55000.0,20.3,5.25,660.4,103.4.123.27,0,
TE_018716,2025-01-02 13:58:52,user_0031,NZD/USD,sell,0.2,20000.0,32.1,-1.14,3171.9,85.214.167.120,0,
TE_003773,2025-01-02 13:59:58,user_0471,NZD/USD,buy,0.09,9000.0,56.6,-7.58,163.3,210.171.103.228,1,single_instrument|volume_spike
TE_007354,2025-01-02 14:04:37,user_0222,GBP/USD,buy,0.45,45000.0,11.7,2.08,88.3,94.56.14.50,0,
TE_019902,2025-01-02 14:09:15,user_0465,EUR/GBP,buy,0.27,27000.0,45.2,51.38,2.7,64.18.161.127,1,deposit_withdraw_abuse|latency_arbitrage
TE_008102,2025-01-02 14:11:18,user_0095,GBP/USD,sell,0.09,9000.0,34.0,2.21,110.7,210.171.97.67,0,
TE_009948,2025-01-02 14:12:40,user_0500,AUD/USD,buy,0.08,8000.0,33.6,-2.47,98.9,64.18.68.37,1,bot_behavior|unusual_time_login
TE_021333,2025-01-02 14:22:13,user_0325,GBP/USD,sell,0.2,20000.0,29.0,-2.45,842.7,81.2.135.8,0,
TE_018593,2025-01-02 14:23:23,user_0319,NZD/USD,sell,0.42,42000.0,37.9,-26.46,95.2,103.4.194.182,0,
TE_002220,2025-01-02 14:28:18,user_0485,USD/JPY,buy,0.49,49000.0,11.1,5.53,303.3,94.56.123.160,1,structuring
TE_011752,2025-01-02 14:45:10,user_0048,USD/CHF,sell,0.12,12000.0,55.4,6.06,427.3,64.18.174.161,0,
TE_020612,2025-01-02 14:46:31,user_0053,EUR/USD,sell,0.23,23000.0,60.7,2.23,46.2,81.2.237.116,0,
TE_024610,2025-01-02 14:50:59,user_0469,USD/CAD,buy,0.05,5000.0,15.5,22.38,2.4,85.214.227.190,1,latency_arbitrage|structuring
TE_023506,2025-01-02 14:54:56,user_0411,USD/CHF,sell,0.24,24000.0,18.3,13.16,173.9,210.171.114.152,0,
TE_016494,2025-01-02 14:56:37,user_0340,NZD/USD,buy,0.34,34000.0,57.4,8.29,623.7,81.2.27.93,0,
TE_010087,2025-01-02 14:59:47,user_0197,NZD/USD,sell,0.24,24000.0,59.9,12.76,86.9,85.214.9.175,0,
TE_004136,2025-01-02 15:00:07,user_0400,USD/JPY,buy,0.2,20000.0,20.9,-12.22,13.4,210.171.215.180,0,
TE_023363,2025-01-02 15:02:31,user_0429,EUR/USD,buy,0.42,42000.0,8.8,33.22,184.7,103.21.39.79,1,bot_behavior|device_switching|ip_hub
TE_005077,2025-01-02 15:04:28,user_0478,AUD/USD,sell,0.22,22000.0,16.0,0.72,139.0,103.4.139.179,1,single_instrument|volume_spike
TE_019065,2025-01-02 15:06:53,user_0068,EUR/USD,buy,0.56,56000.0,48.2,35.2,159.5,103.21.75.6,0,
TE_025644,2025-01-02 15:08:13,user_0021,EUR/GBP,sell,0.24,24000.0,58.7,-3.89,1097.3,103.4.52.224,0,
TE_001469,2025-01-02 15:08:54,user_0166,USD/CAD,sell,0.59,59000.0,45.3,3.53,344.2,64.18.9.52,0,
TE_001287,2025-01-02 15:10:23,user_0220,GBP/USD,sell,0.26,26000.0,12.8,-6.15,341.8,103.21.140.161,0,
TE_002735,2025-01-02 15:16:21,user_0158,GBP/USD,sell,0.02,2000.0,64.5,0.96,209.0,103.21.188.84,0,
TE_013389,2025-01-02 15:17:14,user_0315,USD/CAD,sell,0.57,57000.0,48.1,-31.25,96.5,64.18.138.204,0,
TE_023364,2025-01-02 15:19:02,user_0429,NZD/USD,buy,0.44,44000.0,50.8,6.0,74.4,103.21.39.79,1,bot_behavior|device_switching|ip_hub
TE_017681,2025-01-02 15:23:05,user_0431,EUR/GBP,buy,0.03,3000.0,20.1,59.02,4.3,103.4.96.205,1,latency_arbitrage|single_instrument
TE_015689,2025-01-02 15:23:37,user_0054,USD/JPY,sell,0.33,33000.0,43.1,-8.28,1020.5,94.56.188.70,0,
TE_021479,2025-01-02 15:26:44,user_0086,EUR/USD,sell,0.77,77000.0,34.8,55.96,76.8,210.171.158.131,0,
TE_015036,2025-01-02 15:27:24,user_0415,EUR/GBP,buy,0.42,42000.0,51.0,23.87,132.6,94.56.214.65,0,
TE_015094,2025-01-02 15:32:28,user_0026,EUR/GBP,buy,0.14,14000.0,37.9,6.0,1094.4,94.56.205.2,0,
TE_023659,2025-01-02 15:32:54,user_0480,USD/CAD,sell,0.26,26000.0,63.6,8.85,5.0,85.214.139.6,1,latency_arbitrage
TE_001117,2025-01-02 15:34:53,user_0392,USD/CAD,sell,0.02,2000.0,24.6,-0.39,154.4,103.21.246.154,0,
TE_008020,2025-01-02 15:36:03,user_0375,EUR/USD,buy,0.39,39000.0,12.2,45.34,3205.0,103.21.119.214,0,
TE_011753,2025-01-02 15:36:05,user_0048,AUD/USD,sell,0.21,21000.0,13.3,1.33,173.5,64.18.174.161,0,
